id,content
482,"웅인 : 몰라. 말 시키지 마! 더 짜증나니까.
엄마: 너, 엄마한테 그게 무슨 말버릇이야? 학교 갔다 오는 게 무슨 큰 벼슬이
196
내 아이를 위한 감정코칭
01
PART4 아이와 교감하는 감정코칭 5단계 197
라고 유세야? 너만 힘든 줄 알아?
웅인 : 아이참. (문을 쾅 닫고 나가버린다.)
엄마: 야! 너 문 다시 닫아! 어디서 성질부리고 그래! 이게 오냐오냐 하니까 주
제 파악을 못 하네.
(이하 생략)
다음은 같은 상황을 '왜' 대신 '무엇'과 '어떻게' 로 바꿔 물었을 때입니다.
엄마: (먼저 감정을 읽어주며) 웅인이 뭔가 짜증나는 일이 있나 보구나.
웅인 : 짜증나 죽겠어.
엄마: 그래. 웅인이가 많이 짜증이 나 보이네. 학교에서 무슨 일이 있어 이렇
게 짜증이 났을까?
웅인 : 오늘 학교에서 선생님이 숙제를 너무 많이 내주셨어요.
엄마: 그렇구나. 오늘 학교에서 선생님이 숙제를 너무 많이 내주셨구나.
웅인 : 숙제가 많아서 정말 하기 싫어요."
483,"웅인 : 숙제가 많아서 정말 하기 싫어요.
엄마: 숙제가 많아서 하기가 싫은 거구나.
웅인 : 네.
엄마: 어떤 숙제를 내주셨는지 엄마한테 말해줄 수 있겠니?
웅인: 국어 익힘책 두 장 쓰고, 수학 세 쪽 풀어야 하는 거예요.
엄마: 그래, 엄마가 봐도 오늘은 다른 날보다 숙제가 많은 것 같네. 그런데 웅
인아, 선생님께서 무엇 때문에 이렇게 숙제를 많이 내주었을까?
웅인: 다음 주에 중간고사를 봐서 공부를 더 많이 하라고 일부러 많이 내주신
거예요.
엄마: 그렇구나. 그러고 보니 다음 주에 중간고사가 있구나. 그래서 선생님이
일부러 숙제를 많이 내주신 것 같구나.
웅인 : 네.
엄마 : 웅인이는 공부하는 것이 많이 힘드니?
웅인 : 공부하는 것은 좋은데 숙제는 싫어요.
엄마: 어떤 면에서 숙제를 하기가 싫은지 엄마한테 말해줄 수 있겠니?
웅인: 글씨를 많이 쓰면 손이 아파요. 그리고 똑같은 걸 반복하니까 지루하고
재미없어요.
(이하 4, 5단계는 생략)"
484,"재미없어요.
(이하 4, 5단계는 생략)
웅인이 엄마는 '왜' 대신 '무엇'과 '어떻게' 를 사용함으로써 웅인이가 차
분하게 이야기할 수 있도록 도왔습니다. 엄마가 “무슨 일이 있어 이렇게 짜
증이 났을까?""로 말하지 않고 “왜 짜증이 났을까?""라고 물었을 때 웅인이는
쉽게 대답하지 못하고, 감정을 이성으로 설명해야 하니까 ""몰라""라는 답이
나오면서 감정적으로는 더 짜증이 났던 것입니다. ""어떤 면에서 숙제를 하
기가 싫은지 엄마한테 말해줄 수 있겠니?"" 대신 ""왜 숙제하기가 싫은지 엄
마한테 말해줄 수 있겠니?""라고 했을 때도 마찬가지입니다. 어른들에겐 너
무나도 사소한 차이지만, 아이들에겐 아주 다른 느낌으로 받아들여진다는
점을 기억해두어야 합니다.
'왜? 라는 질문은 대학 교수나 연구원에게 하면 좋을 질문입니다. 지적
호기심과 관심을 더 파고들 때는 아주 좋은 질문이겠지만, 감정적인 상황에
38 내 아이를 위한 감정코칭
201"
485,"38 내 아이를 위한 감정코칭
201
PART 4 아이와 교감하는 감정코칭 5단계 199
서는 신뢰감이나 유대감을 형성하려는 의도와는 전혀 반대의 결과를 가져
올 수 있습니다. 처음 감정코칭을 할 때는 좀 어색하겠지만 약간 의식적으로
'왜' 대신 '무엇'과 '어떻게'를 사용하는 연습을 한다면 점차 물 흐르듯이
자연스럽고 익숙하게 될 것입니다.
아이가 하는 말을 따라 하면 감정 공감이 쉽다.
아이의 감정을 공감해주는데도 정작 아이는 공감을 받는다고 느끼지 못할
때가 있습니다. 감정코칭을 효과적으로 하려면 아이와 부모가 한마음이 되
어야 합니다. 부모가 완전히 아이의 감정을 이해하고 공감하지 못하면 아이
는 더 스트레스를 받습니다.
아이의 감정을 정확하게 이해하고 공감할 수 있는 좋은 방법이 있습니다.
일명 '거울식 반영법으로, 영어로는 '미러링mirroring' 이라고 합니다. 아이가
감정을 이야기하면 그대로 따라서 한 번 말해주는 방식입니다. ""아, 화가 났"
486,"감정을 이야기하면 그대로 따라서 한 번 말해주는 방식입니다. ""아, 화가 났
구나"", ""기분이 나쁘고 속이 상했구나""라고 아이 말을 따라 해주면, 아이는
감정을 인정받았다고 생각하며 안도합니다.
또한 거울식 반영법(미러링)을 하면 아이의 감정이나 상황을 올바르게 이
해했는지 확인할 수 있습니다. 아이는 단지 화가 나 속상했던 것인데 ""그렇
구나. 그래서 화가 나서 친구가 미웠구나"" 하고 거울식 반영법을 했다면, 아
이는 ""아니에요. 친구가 미운 것은 아니었고 그냥 화가 났어요""라며 정정을
합니다.
흔히 감정이 격해 있는 상태에서는 자기감정을 제대로 인식하지 못할 것
이라 생각하기 쉽습니다. 하지만 감정을 공감해주어 아이가 마음을 연 상태
에서는 더 과장하거나 축소하지 않고 있는 그대로 자기감정을 표현합니다.
거울식 반영법이 중요한 것도 이 때문입니다.
조용하게 공부해야 할 자습시간에 초등학교 1학년 남자아이들이 서로 자"
487,"조용하게 공부해야 할 자습시간에 초등학교 1학년 남자아이들이 서로 자
기 자리에 침범한다고 다투고 있습니다. 그중 한 아이가 심하게 흥분해 있어
서 따로 불러 감정코칭을 시작했습니다.
선생님: 상수야, 선생님이 보기에 상수가 조금 흥분한 것 같은데 무엇 때문에
그러는지 이야기할 수 있을까?
상수: (고개를 끄덕이며) 네・・・ (울먹이며) 내가 공부하는데 훈이 공책이랑 지
우개가 내 자리로 넘어왔어요.
선생님: 그렇구나. 상수가 공부하는데 훈이 공책이랑 지우개가 상수 자리로
넘어왔구나. 그래서 상수 기분이 나빠 보였던 거구나.
상수 : 네. 그리고 훈이가 자꾸 나 공부 못하게 팔로 쳤어요.
선생님:그랬어? 훈이가 상수 공부하는데 팔로 쳤구나. 어디 보자. (아이 팔뚝
을 보며) 어머 진짜로 많이 아팠겠다. 팔이 살짝 부은 것 같은데….
(아이 팔뚝을 어루만져주며) 상수가 많이 아팠겠다.
상수 : 네. 많이 아팠어요. 그래서 공부하기도 싫어요."
488,"상수 : 네. 많이 아팠어요. 그래서 공부하기도 싫어요.
선생님:그래. 상수가 팔이 아파서 공부하기가 싫었구나. 선생님도 공부하는
데 누가 옆에서 공부를 못하게 방해하면 짜증이 나고 화가 났었지.
상수 : 네. 짜증 나요.
선생님:그랬구나. 속상했겠다. 그런데 상수야, 선생님이 뭐 하나 물어봐도 돼?
200
내 아이를 위한 감정코칭
PART 아이와 교감하는 감정코칭 5단계
상수 : 네
선생님: 상수 공부하는 데 훈이가 매일 방해하니?
상수 : 네・・・ (작은 목소리로) 아니요.
선생님: 아, 매일 방해하는 건 아니야?
상수 : 네. 하지만 내가 공부할 때마다 방해하는데요.
선생님: 그렇구나. 상수가 공부할 때마다 방해했구나. 속상했겠다. 그럼 상수
야, 선생님이 궁금해서 그러는데 뭐 하나 또 물어봐도 될까?
상수 : 네.
선생님: 훈이가 상수 공부 방해했을 때 상수가 훈이에게 어떻게 했는지 이야
기해줄 수 있을까?
상수: 나도 훈이 발로 찼는데요."
489,"기해줄 수 있을까?
상수: 나도 훈이 발로 찼는데요.
선생님: 상수도 훈이 발로 찼구나. 상수가훈이를 발로 찼을 때 기분이 어땠어?
상수: 속 시원했어요.
선생님: 정말? (상수의 눈을 바라본다.)
상수 : 네. 조금은 시원했는데 사실은 기분이 나빴어요.
선생님:아, 상수도 훈이 발로 차고 기분이 좋지 않았구나.
상수 : 네. 기분이 좀 나빴어요.
아이들은 상대방이 자기감정을 읽어주고 자기편이 되었다고 생각할 때
더 솔직해집니다. 매일 친구가 자기를 방해하는 것은 아니고, 자기 또한 친
구를 발로 차서 속이 시원하면서도 기분이 좋지 않았음을 솔직하게 풀어냅
니다.
거울식 반영법은 아이의 감정을 공감하고 있다는 강력한 표현입니다. 그
런데 감정코칭을 할 때 계속 거울식 반영법을 하면 ""왜 자꾸 내 말을 따라 하
세요"" 하며 거부감을 나타내는 아이가 있을 수 있습니다. 감정적으로 충분히
아이와 공감하지 않고 앵무새처럼 아이가 한 말을 따라서 반복할 때, 아이는"
490,"아이와 공감하지 않고 앵무새처럼 아이가 한 말을 따라서 반복할 때, 아이는
직감적으로 공감받지 못하고 있다는 것을 느끼기 때문입니다. 거울식 반영
법의 핵심은 아이의 감정을 공감할 수 있도록 조율해가는 과정이지, 단순
모방의 기술이 아닙니다.
감정을 공감해주기만 해도 아이가 다가온다
감정코칭 3단계, 즉 아이의 감정을 진심으로 공감해주면 이후 4단계와 5단
계를 거치지 않고도 바로 아이가 달라집니다.
정년퇴임을 앞둔 어느 초등학교 교장선생님의 경험담입니다. 초등학생들
은 남학생이고 여학생이고 대개 주의를 줘도 우당탕탕 뛰어다니는 경우가
많습니다. 교장선생님이 감정코칭을 배우기 전에는 그런 아이들을 단속하
기 바빴습니다. 점잖게 타일러도 보고, 때론 계단을 마구 굴러 내려오는 아
이에게 ""야, 우측통행 몰라?"" 하고 야단도 치지만 그때뿐이고 뒤돌아서면
아이들은 다시 뛰어다닙니다. 수십 년을 그런 아이들과 매일 전쟁을 벌이다"
491,"아이들은 다시 뛰어다닙니다. 수십 년을 그런 아이들과 매일 전쟁을 벌이다
보니, 이제 아이들을 보면 진저리가 처질 때도 있다고 합니다.
그런데 얼마 전 감정코칭을 배운 뒤 깊이 느낀 바가 있어 방법을 바꿔보
았다고 합니다. 그날도 다른 때와 마찬가지로 3학년 남자아이가 잔뜩 인상
을 구기며 계단을 쿵쾅거리며 내려왔습니다. 예전 같았으면 조용히 다니라
202
내 아이를 위한 감정코칭
PART 4 아이와 교감하는 감정코칭 5단계
20
고 호통을 쳤겠지만, ""지금 화가 많이 난 모양이구나""라고 말했습니다. 그랬
더니 아이가 부끄러운 듯 ""네"" 하더니 조용히 교실로 들어가더랍니다. 무슨
일인지는 모르겠지만 아이는 화가 나 있었고, 호랑이처럼 무섭기만 하던 교
장선생님이 자기감정을 알아주자 눈 녹듯 화가 풀린 것입니다.
이후 교장선생님은 180도 달라졌습니다. 야단만 치는 호랑이 교장선생님에
서 이웃집 할아버지 같은 친근한 교장선생님으로 말입니다. 달라진 교장선생"
492,"서 이웃집 할아버지 같은 친근한 교장선생님으로 말입니다. 달라진 교장선생
님을 보며 아이들도 선생님을 아주 좋아하기 시작했고, 그분도 아침마다 학교
에 출근하는 것이 더없이 즐거워졌다고 합니다.
교장선생님뿐 아니라 감정코칭의 효과를 직접 경험하고 놀라워하는 사람
이 많습니다. 백 마디 훈계와 질책보다 아이의 감정을 공감해주는 한마디가
아이를 변화시킵니다. 이것이 감정코칭의 힘입니다.
EMOTION COACHING
감정코칭 4단계,
아이가 감정을 표현하도록 도와주기
감정에는 수많은 색깔이 있습니다. 아이가 그 무한한 감정의 색깔을 혼자서
구분하기는 어렵습니다. 똑같은 화라도 스스로 못났다는 생각이 들어 화가
날 수도 있고, 남들보다 잘할 수 있다고 자신했는데 결과가 좋지 않아서 화
가 날 수도 있습니다. 앞의 경우가 열등감에 의해 화가 난 것이라면, 뒤의
경우는 자만심 또는 경쟁심으로 인해 화가 난 것입니다. 이 둘을 똑같은 화"
493,"경우는 자만심 또는 경쟁심으로 인해 화가 난 것입니다. 이 둘을 똑같은 화
로 정리한다면, 아이는 감정이 깨끗하게 정리되지 않고 뭔가 개운치가 않습
니다.
감정을 명확하게 알지 못하면 그만큼 처리하기가 어렵습니다. 따라서 아
이가 혼란스러워하는 감정의 색깔이 어떤 것인지 명료하게 알려줄 필요가
있습니다. 이것이 감정코칭의 4단계입니다.
204 내 아이를 위한 감정코칭
PART 아이와 교감하는 감정코칭 5단계 205
감정에 이름 붙여주기
감정을 느끼도록 하는 것은 '우뇌'의 역할입니다. 우뇌에서 무언가 감정을
느끼고 신호를 보내면, 좌뇌는 그 신호를 받아들여 어떻게 대응할 것인지를
준비합니다. 그런데 감정에 분명한 이름이 없으면 좌뇌 우뇌가 보내는 신
호가 무엇인지 알아차리기 어렵습니다. 결국 감정을 어떻게 처리해야 하는
지 몰라 혼란스럽고 대처 방법을 찾기가 어렵습니다. 이런 혼란을 없애려면
감정에 분명한 이름을 붙여주어야 합니다. 형체도 없는 감정에 이름을 붙여"
494,"감정에 분명한 이름을 붙여주어야 합니다. 형체도 없는 감정에 이름을 붙여
주면 감정을 받아들이기가 한결 편합니다.
가트맨 박사는 감정에 이름을 붙여주는 것은 감정이라는 문에 손잡이를
만들어주는 것'으로 비유합니다. 우뇌가 감지한 감정을 언어적 처리를 하는
좌뇌와 연결시켜준다고 볼 수 있습니다. 손잡이가 없는 문은 열거나 닫기가
힘듭니다. 그 방이 싫어 문을 열고 나가고 싶은데 손잡이가 없으면 문이 잘
열리지 않아 빨리 나갈 수 없습니다. 즉 손잡이가 있으면 감정의 문을 열고
닫기가 편해진다는 뜻입니다.
감정도 마찬가지입니다. 아이는 자기 마음속에 일어나는 알 수 없는 복잡
한 감정들에 대처하여 안정을 찾고 싶어 합니다. 그런데 그 감정이 뭔지 모르
면 대책이 없습니다. 그래서 감정에 이름을 붙여주는 작업은 꼭 필요합니다.
문에 손잡이를 달아주듯 감정에 이름을 붙여주면, 아이는 어떤 감정을 어떻
게 처리해야 할지 생각과 판단을 명료하게 할 수 있습니다. 또한 이후 비슷한"
